date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:10:18	891279/891279	---M--	200	added ('OK')	application/pdf	etag:%22d998f-6714d9ef-7edc982032616076;;;%22	https://www.ltsu.ac.in/assets/frontend/pdf/UGC_letter.pdf	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/pdf/UGC_letter.pdf	(from https://www.ltsu.ac.in/approvals)
19:10:18	341521/341521	---M--	200	added ('OK')	application/pdf	etag:%2253611-6714d9ef-91da6a27908d37b7;;;%22	https://www.ltsu.ac.in/assets/frontend/pdf/ltsu_NCVET.pdf	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/pdf/ltsu_NCVET.pdf	(from https://www.ltsu.ac.in/approvals)
19:10:18	463796/463796	---M--	200	added ('OK')	application/pdf	etag:%22713b4-6714d9ef-7d1ebf3a2025078;;;%22	https://www.ltsu.ac.in/assets/frontend/pdf/AIU_Membership_ltsu.pdf	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/pdf/AIU_Membership_ltsu.pdf	(from https://www.ltsu.ac.in/approvals)
19:10:18	802392/802392	---M--	200	added ('OK')	application/pdf	etag:%22c3e58-6714d9ef-d9e923afb7ca9334;;;%22	https://www.ltsu.ac.in/assets/frontend/pdf/ltsu_pci.pdf	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/pdf/ltsu_pci.pdf	(from https://www.ltsu.ac.in/approvals)
19:10:19	249466/249466	---M--	200	added ('OK')	application/pdf	etag:%223ce7a-6714d9ef-8ae66fa97ebebf9a;;;%22	https://www.ltsu.ac.in/assets/frontend/pdf/AICTE-Approval-Letter-for-All-Universities.pdf	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/pdf/AICTE-Approval-Letter-for-All-Universities.pdf	(from https://www.ltsu.ac.in/approvals)
19:10:19	42296/42296	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Jun%202026%2013:40:20%20GMT	https://www.ltsu.ac.in/assets/frontend/images/vision.jpg	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/images/vision.jpg	(from https://www.ltsu.ac.in/vision-mission)
19:10:19	11589/11589	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Jun%202026%2013:40:20%20GMT	https://www.ltsu.ac.in/assets/frontend/images/Mission.jpg	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/images/Mission.jpg	(from https://www.ltsu.ac.in/vision-mission)
19:10:19	50295/50295	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Jun%202026%2013:40:21%20GMT	https://www.ltsu.ac.in/assets/frontend/images/iii.jpg	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/images/iii.jpg	(from https://www.ltsu.ac.in/objectives)
19:10:20	1129/1129	---M-Z	404	error ('Not%20Found')	application/json	date:Mon,%2029%20Jun%202026%2013:40:21%20GMT	https://www.ltsu.ac.in/assets/frontend/images/page-background1.jpg	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/images/page-background1.jpg	(from https://www.ltsu.ac.in/ltsu-at-glance)
19:10:21	1212697/1212697	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Jun%202026%2013:40:22%20GMT	https://www.ltsu.ac.in/assets/frontend/images//ltsu_glance.png	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/images/ltsu_glance.png	(from https://www.ltsu.ac.in/ltsu-at-glance)
19:10:21	44768/44768	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Jun%202026%2013:40:22%20GMT	https://www.ltsu.ac.in/assets/frontend/images/Piramid.png	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/images/Piramid.png	(from https://www.ltsu.ac.in/our-academic-skilling-framework)
19:10:21	2027/2027	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Jun%202026%2013:40:22%20GMT	https://www.ltsu.ac.in/assets/frontend/images/one.jpg	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/images/one.jpg	(from https://www.ltsu.ac.in/our-academic-skilling-framework)
19:10:21	1959/1959	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Jun%202026%2013:40:22%20GMT	https://www.ltsu.ac.in/assets/frontend/images/car.jpg	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/images/car.jpg	(from https://www.ltsu.ac.in/our-academic-skilling-framework)
19:10:22	2133/2133	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Jun%202026%2013:40:23%20GMT	https://www.ltsu.ac.in/assets/frontend/images/power.jpg	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/images/power.jpg	(from https://www.ltsu.ac.in/our-academic-skilling-framework)
19:10:22	2648/2648	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Jun%202026%2013:40:23%20GMT	https://www.ltsu.ac.in/assets/frontend/images/qda.jpg	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/images/qda.jpg	(from https://www.ltsu.ac.in/our-academic-skilling-framework)
19:10:22	2158/2158	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Jun%202026%2013:40:23%20GMT	https://www.ltsu.ac.in/assets/frontend/images/aaqoi.jpg	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/images/aaqoi.jpg	(from https://www.ltsu.ac.in/our-academic-skilling-framework)
19:10:23	2079/2079	---MC-	200	added ('OK')	text/css	date:Mon,%2029%20Jun%202026%2013:40:24%20GMT	https://fonts.googleapis.com/css2?family=Roboto+Slab:wght@100..900&display=swap	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/fonts.googleapis.com/css259a1.css	(from https://www.ltsu.ac.in/leadership-team)
19:10:23	54690/54690	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Jun%202026%2013:40:24%20GMT	https://www.ltsu.ac.in/assets/frontend/images/page-banner/leadership.jpg	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/images/page-banner/leadership.jpg	(from https://www.ltsu.ac.in/leadership-team)
19:10:23	8168/8168	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Jun%202026%2013:40:24%20GMT	https://www.ltsu.ac.in/assets/frontend/images/chancellor-secretariat1.png	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/images/chancellor-secretariat1.png	(from https://www.ltsu.ac.in/leadership-team)
19:10:23	122723/122723	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2013:40:25%20GMT	https://www.ltsu.ac.in/chancellor-secretariat	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/chancellor-secretariat.html	(from https://www.ltsu.ac.in/leadership-team)
19:10:23	5539/5539	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Jun%202026%2013:40:25%20GMT	https://www.ltsu.ac.in/assets/frontend/images/senior-officials.png	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/images/senior-officials.png	(from https://www.ltsu.ac.in/leadership-team)
19:10:24	70778/70778	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2013:40:25%20GMT	https://www.ltsu.ac.in/senior-officials	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/senior-officials.html	(from https://www.ltsu.ac.in/leadership-team)
19:10:24	1113/1113	---M-Z	404	error ('Not%20Found')	application/json	date:Mon,%2029%20Jun%202026%2013:40:26%20GMT	https://www.ltsu.ac.in/images/page-background1.jpg	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/images/page-background1.jpg	(from https://www.ltsu.ac.in/board-of-management)
19:10:25	341916/341916	---M--	200	added ('OK')	application/pdf	etag:%225379c-68b32294-6feaafae0ec77b39;;;%22	https://www.ltsu.ac.in/assets/frontend/pdf/Board-of-Management-2025-27.pdf	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/pdf/Board-of-Management-2025-27.pdf	(from https://www.ltsu.ac.in/board-of-management)
19:10:25	267411/267411	---M--	200	added ('OK')	application/pdf	etag:%2241493-68b32583-e20a2d4f3b6bd1fc;;;%22	https://www.ltsu.ac.in/assets/frontend/pdf/Acadmic-Council-2025-27.pdf	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/pdf/Acadmic-Council-2025-27.pdf	(from https://www.ltsu.ac.in/academic-council)
19:10:25	343413/343413	---M--	200	added ('OK')	application/pdf	etag:%2253d75-69290c33-d1afa030044755fe;;;%22	https://www.ltsu.ac.in/assets/frontend/pdf/posh-committee.pdf	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/pdf/posh-committee.pdf	(from https://www.ltsu.ac.in/committees-office-orders)
19:10:25	583481/583481	---M--	200	added ('OK')	application/pdf	etag:%228e739-69724ead-4a4077ef3f06e9a;;;%22	https://www.ltsu.ac.in/assets/frontend/pdf/IQAC_2025-27.pdf	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/pdf/IQAC_2025-27.pdf	(from https://www.ltsu.ac.in/committees-office-orders)
19:10:26	54327/54327	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Jun%202026%2013:40:27%20GMT	https://www.ltsu.ac.in/assets/frontend/images/chancellor.jpg	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/images/chancellor.jpg	(from https://www.ltsu.ac.in/chancellor-message)
19:10:26	43973/43973	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Jun%202026%2013:40:27%20GMT	https://www.ltsu.ac.in/assets/frontend/images/dr-a-s-chawla.png	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/images/dr-a-s-chawla.png	(from https://www.ltsu.ac.in/vice-chancellor-message)
19:10:26	111710/111710	---M--	200	added ('OK')	application/pdf	etag:%221b45e-6947dc9a-b226a623d0616106;;;%22	https://www.ltsu.ac.in/assets/frontend/pdf/VC-R-D-Projects.pdf	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/pdf/VC-R-D-Projects.pdf	(from https://www.ltsu.ac.in/vice-chancellor-message)
19:10:26	49585/49585	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Jun%202026%2013:40:28%20GMT	https://www.ltsu.ac.in/assets/frontend/images/pdf-downloadn.png	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/images/pdf-downloadn.png	(from https://www.ltsu.ac.in/vice-chancellor-message)
19:10:27	120679/120679	---M--	200	added ('OK')	application/pdf	etag:%221d767-6947dc9b-548eeb709047f2e7;;;%22	https://www.ltsu.ac.in/assets/frontend/pdf/VC-TRAINING-CONSULTANCY.pdf	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/pdf/VC-TRAINING-CONSULTANCY.pdf	(from https://www.ltsu.ac.in/vice-chancellor-message)
19:10:27	145202/145202	---M--	200	added ('OK')	application/pdf	etag:%2223732-6947dc9b-afa1aaf9c200c14;;;%22	https://www.ltsu.ac.in/assets/frontend/pdf/VC-EXPERIENCE-IN-SUPERVISING-RESEARCH.pdf	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/pdf/VC-EXPERIENCE-IN-SUPERVISING-RESEARCH.pdf	(from https://www.ltsu.ac.in/vice-chancellor-message)
19:10:27	221840/221840	---M--	200	added ('OK')	application/pdf	etag:%2236290-6947dc9b-4ab88fd3bcc1a581;;;%22	https://www.ltsu.ac.in/assets/frontend/pdf/VC-List%20of%20Papers%20Published.pdf	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/pdf/VC-List%20of%20Papers%20Published.pdf	(from https://www.ltsu.ac.in/vice-chancellor-message)
19:10:27	134996/134996	---M--	200	added ('OK')	application/pdf	etag:%2220f54-6947dc9c-298b2d566ae851f0;;;%22	https://www.ltsu.ac.in/assets/frontend/pdf/VC-WORKSHOPS-SUMMER-INSTITUTES.pdf	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/pdf/VC-WORKSHOPS-SUMMER-INSTITUTES.pdf	(from https://www.ltsu.ac.in/vice-chancellor-message)
19:10:28	161918/161918	---M--	200	added ('OK')	application/pdf	etag:%222787e-6947dc9c-22f514791c9657ba;;;%22	https://www.ltsu.ac.in/assets/frontend/pdf/VC-Industrial%20Linkage.pdf	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/pdf/VC-Industrial%20Linkage.pdf	(from https://www.ltsu.ac.in/vice-chancellor-message)
19:10:28	6859/6859	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Jun%202026%2013:40:29%20GMT	https://www.ltsu.ac.in/assets/frontend/images/probssatyal.jpg	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/images/probssatyal.jpg	(from https://www.ltsu.ac.in/registrar-message)
19:10:28	126714/126714	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2013:40:30%20GMT	https://www.ltsu.ac.in/ibm	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/ibm.html	(from https://www.ltsu.ac.in/university-school-of-engineering)
19:10:28	67619/67619	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2013:40:30%20GMT	https://www.ltsu.ac.in/uset-vis-mis	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/uset-vis-mis.html	(from https://www.ltsu.ac.in/university-school-of-engineering)
19:10:29	37889/37889	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Jun%202026%2013:40:30%20GMT	https://www.ltsu.ac.in/assets/frontend/images/engg.jpg	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/images/engg.jpg	(from https://www.ltsu.ac.in/university-school-of-engineering)
19:10:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Jun%202026%2013:40:31%20GMT	https://www.facebook.com/profile.php?id=61556627763054&mibextid=ZbWKwL	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.facebook.com/profile.37a22c8.delayed	(from https://www.ltsu.ac.in/university-school-of-engineering)
19:10:33	1255273/1255273	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2013:40:31%20GMT	https://www.facebook.com/people/Lamrin-University-School-Of-Engineering-And-Technology/61556627763054/?mibextid=ZbWKwL	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.facebook.com/people/Lamrin-University-School-Of-Engineering-And-Technology/61556627763054/indexcb09.html	(from https://www.ltsu.ac.in/university-school-of-engineering)
19:10:33	87552/87552	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2013:40:32%20GMT	https://x.com/USET144533	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/x.com/USET144533.html	(from https://www.ltsu.ac.in/university-school-of-engineering)
19:10:33	73080/73080	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Jun%202026%2013:40:34%20GMT	https://www.ltsu.ac.in/assets/frontend/images/Dr_H_P_S_Dhami.png	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/images/Dr_H_P_S_Dhami.png	(from https://www.ltsu.ac.in/university-school-of-engineering)
19:10:33	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:40:35%20GMT	https://www.ltsu.ac.in/assets/frontend/pdf/LTSU-BTech-CSE-AIML-IBM-2026.pdf	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/pdf/LTSU-BTech-CSE-AIML-IBM-2026.pdf	(from https://www.ltsu.ac.in/university-school-of-engineering)
19:10:33	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:40:35%20GMT	https://www.ltsu.ac.in/assets/frontend/pdf/LTSU-BTech-CSE-CyberSecurit-IBM-2026.pdf	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/pdf/LTSU-BTech-CSE-CyberSecurit-IBM-2026.pdf	(from https://www.ltsu.ac.in/university-school-of-engineering)
19:10:33	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:40:35%20GMT	https://www.ltsu.ac.in/assets/frontend/pdf/LTSU-BTech-CSE-DataScience-2023.pdf	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/pdf/LTSU-BTech-CSE-DataScience-2023.pdf	(from https://www.ltsu.ac.in/university-school-of-engineering)
19:10:34	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:40:35%20GMT	https://www.ltsu.ac.in/assets/frontend/pdf/LTSU-BTech-CSE-IoT-2024.pdf	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/pdf/LTSU-BTech-CSE-IoT-2024.pdf	(from https://www.ltsu.ac.in/university-school-of-engineering)
19:10:34	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:40:35%20GMT	https://www.ltsu.ac.in/btech-cse-maiai	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/btech-cse-maiai	(from https://www.ltsu.ac.in/university-school-of-engineering)
19:10:34	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:40:36%20GMT	https://www.ltsu.ac.in/assets/frontend/pdf/LTSU-BTech-CSE-MinorAI-IITMandi-2026.pdf	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/pdf/LTSU-BTech-CSE-MinorAI-IITMandi-2026.pdf	(from https://www.ltsu.ac.in/university-school-of-engineering)
19:10:34	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:40:36%20GMT	https://www.ltsu.ac.in/btech-ai	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/btech-ai	(from https://www.ltsu.ac.in/university-school-of-engineering)
19:10:35	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:40:36%20GMT	https://www.ltsu.ac.in/assets/frontend/pdf/LTSU-BTech-CSE-AgenticAI-ByteXL-2026.pdf	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/pdf/LTSU-BTech-CSE-AgenticAI-ByteXL-2026.pdf	(from https://www.ltsu.ac.in/university-school-of-engineering)
19:10:35	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:40:36%20GMT	https://www.ltsu.ac.in/btech-fullstack	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/btech-fullstack	(from https://www.ltsu.ac.in/university-school-of-engineering)
19:10:35	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:40:36%20GMT	https://www.ltsu.ac.in/assets/frontend/pdf/LTSU-BTech-CSE-FullStack-QSpiders-2026.pdf	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/pdf/LTSU-BTech-CSE-FullStack-QSpiders-2026.pdf	(from https://www.ltsu.ac.in/university-school-of-engineering)
19:10:35	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:40:37%20GMT	https://www.ltsu.ac.in/btech-rpa-ai-mi	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/btech-rpa-ai-mi	(from https://www.ltsu.ac.in/university-school-of-engineering)
19:10:35	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:40:37%20GMT	https://www.ltsu.ac.in/assets/frontend/pdf/LTSU-BTech-CSE-RPA-QSpiders-2026.pdf	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/pdf/LTSU-BTech-CSE-RPA-QSpiders-2026.pdf	(from https://www.ltsu.ac.in/university-school-of-engineering)
19:10:36	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:40:37%20GMT	https://www.ltsu.ac.in/assets/frontend/images/ltsu-lnt.png	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/images/ltsu-lnt.png	(from https://www.ltsu.ac.in/university-school-of-engineering)
19:10:36	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:40:37%20GMT	https://www.ltsu.ac.in/btech-cse	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/btech-cse	(from https://www.ltsu.ac.in/university-school-of-engineering)
19:10:36	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:40:37%20GMT	https://www.ltsu.ac.in/assets/frontend/pdf/LTSU-BTech-CSE-L-T-2024.pdf	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/pdf/LTSU-BTech-CSE-L-T-2024.pdf	(from https://www.ltsu.ac.in/university-school-of-engineering)
19:10:36	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:40:38%20GMT	https://www.ltsu.ac.in/assets/frontend/pdf/CSE-Core-2026.pdf	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/pdf/CSE-Core-2026.pdf	(from https://www.ltsu.ac.in/university-school-of-engineering)
19:10:36	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:40:38%20GMT	https://www.ltsu.ac.in/assets/frontend/images/download-icon.png	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/images/download-icon.png	(from https://www.ltsu.ac.in/university-school-of-engineering)
19:10:37	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:40:38%20GMT	https://www.ltsu.ac.in/btech-mechanical-engineering	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/btech-mechanical-engineering	(from https://www.ltsu.ac.in/university-school-of-engineering)
19:10:37	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:40:38%20GMT	https://www.ltsu.ac.in/assets/frontend/pdf/LTSU-BTech-Mechanical-2025.pdf	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/pdf/LTSU-BTech-Mechanical-2025.pdf	(from https://www.ltsu.ac.in/university-school-of-engineering)
19:10:37	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:40:39%20GMT	https://www.ltsu.ac.in/assets/frontend/pdf/ME-2026.pdf	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/pdf/ME-2026.pdf	(from https://www.ltsu.ac.in/university-school-of-engineering)
19:10:37	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:40:39%20GMT	https://www.ltsu.ac.in/btech-electrical-engineering	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/btech-electrical-engineering	(from https://www.ltsu.ac.in/university-school-of-engineering)
19:10:37	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:40:39%20GMT	https://www.ltsu.ac.in/assets/frontend/pdf/LTSU-BTech-EE-SmartPower-2025.pdf	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/pdf/LTSU-BTech-EE-SmartPower-2025.pdf	(from https://www.ltsu.ac.in/university-school-of-engineering)
19:10:38	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:40:39%20GMT	https://www.ltsu.ac.in/assets/frontend/pdf/Electrical-2026.pdf	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/pdf/Electrical-2026.pdf	(from https://www.ltsu.ac.in/university-school-of-engineering)
